,Unnamed: 0,id,title,price,brand,style,heel_type,heel_height,width,shoe_width,material,occasion,country_region_of_manufacture,lining_material,upper_material,shoe_size,toe_shape,model,year_of_manufacture,size,colour,color,main_colour,lining,sole,vintage,closure,pattern,theme,fastening,platform_height,location,n_sold,n_watchers,free_shipping,longtime_member,same_day_shipping,fast_safe_shipping,returns,feedback,condition,seller_notes,category,new_brand,new_country
7478,7479,8038,Chloé Lauren Studded Leather Ballerina Flats Black Women Sz 38.5 - Missing Studs,127.1476,Chloé,Ballet Flats,,Flat (0 to 1/2 in.),,,Lambskin Leather,Casual Anytime,Italy,,,,,Lauren Studded,,,,Black,,,,,,Solid,,Slip On,,"Memphis, Tennessee, United States",,,0.0,1.0,0.0,1.0,1.0,0.0,Pre-owned,"“Good condition with normal wear which is seen on the insole and outsole/bottom, but there are 2 small studs missing at the back heel of one of the shoes. Please see photos for exact details, as it is part of the condition description”",flats,Chloé,United States
7479,7480,8039,(US-9) Demonia click 08 Textile plateauballerinas red EUR 39,68.2544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flats,Unbranded,unknown
7480,7481,8040,Ladies Spot On Flat Bow Vamp Slipper Ballerina,5.1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kidderminster, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Ladies,United Kingdom
7481,7482,8041,Hush Puppies Womens Naveen Robyn Loafer Indigo Size UK 7 EU 40,74.6402,Hush Puppies,Slip On Ladies Shoes,,,,,,,,,Leather,,,,,,Indigo,,,,,,,,,,,"London, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,flats,Hush Puppies,United Kingdom
7482,7483,8042,Ladies Loafer-Black complying Size 38 schlipper,8.9465,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Königs Wusterhausen, Germany",,,0.0,0.0,0.0,0.0,0.0,0.0,New with box,,flats,Ladies,Germany
7483,7484,8043,CLARKS Brown Leather Slides Mules Clogs Slip On Shoes Womens Size 5.5 M,20.3348,Clarks,Mules,,Med (1 3/4 in. to 2 3/4 in.),"Medium (B, M)",,Leather,,,,,,,,,,,Brown,,,,,,,,,,"Penn Laird, Virginia, United States",,,0.0,1.0,0.0,1.0,1.0,0.0,Pre-owned,,flats,Clarks,United States
7484,7485,8044,Air tech 'Rafferty' Mujer Gris Claro / Plata/Blanco Zapatillas de Moda,19.5634,,,,,,,,,,,,,,,,,,Plateado,,,,,,,,,,"Kidderminster, Worcestershire, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Unbranded,United Kingdom
7485,7486,8045,"NEW FOOTJOY Estate collection,GOLF SHOE Size uk 5 USA 7 Brown LEATHER Pony hair ",25.5171,FootJoy,Comfort,,,,,,Casual,United States,,100% Leather,,,,,,,,Brown,,Rubber,,,,,,,"Exeter, United Kingdom",,,0.0,1.0,1.0,0.0,0.0,0.0,New without box,“BRAND NEW”,flats,FootJoy,United Kingdom
7486,7487,8046,Spot On Damen Mokassin Stil Flache Schuhe,3.9092,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kidderminster, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Spot On,United Kingdom
7487,7488,8047,Cosyfeet Extra Räummig Adele Damen Freizeitschuh 6e Fassung 7 Farben UK Größen,44.2685,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GB, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,flats,Unbranded,United Kingdom
7488,7489,8049,Brighton shoes 7.5 worn once box with shoes I would consider this a copper brown,40.6899,Brighton,Slip-On,,,,,,,,,,,,,,,,Brown,,,,,,,,,,"Sparrows Point, Maryland, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,,flats,Brighton,United States
7489,7490,8050,Hush puppies womens naveen robyn loafer Indigo size uk 7 EU 40,83.5867,,,,,,,,,,,,,,,,,,Indigo,,,,,,,,,,"London, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,flats,Hush Puppies,United Kingdom
7490,7491,8051,(US-7) Funtasma Saddle - 50 Synthetic Loafers Pink EUR 37,74.9737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flats,Funtasma,unknown
7491,7492,8052,(US-6) Funtasma Saddle - 50 Synthetic Loafers Pink EUR 36,74.9737,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamburg, Germany",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Funtasma,Germany
7492,7493,8053,Womens spot on patent toe loop ornament slide synthetic ballerinas f8r0167,13.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stourbridge, West Midlands, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,flats,Unbranded,United Kingdom
7493,7494,8054,Lifestyle Rochdale Ladies Pewter Leather Flat Shoe (40b) (Warp),6.5511,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stafford Staffordshire, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,flats,Unbranded,United Kingdom
7494,7495,8055,Larry Stuart Collection Made In Italy Size 7.1/2 M Brown Microfiber Slip On Heel,20.8133,Larry Stuart,Block Heel Mules,Block,High (3 in. and Up),"Medium (B, M)",,Suede,Casual,Italy,,,,,,,,,Brown,,,,,,Solid,,Slip On,,"Blanchard, Oklahoma, United States",,,0.0,1.0,0.0,1.0,1.0,0.0,Pre-owned,,flats,Larry Stuart,United States
7495,7496,8056,Carlos Womens Chandler Black Espadrilles Size 7.5 (713851),13.2153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flats,Unbranded,unknown
7496,7497,8057,Ladies-JOLENE-Size 4 Beige Peep-Toe Leather Shoes by Country Steps Equity,13.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leicester, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New with defects,,flats,Unbranded,United Kingdom
7497,7498,8058,(US-6) Pin Up Couture Russell - 34 Synthetic Loafers Brown EUR 36,80.5736,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamburg, Germany",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Unbranded,Germany
7498,7499,8059,Ladies Camel & Black Anne Michelle Flat Ballerinas UK Sizes 3 - 8 F80231,13.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leigh, Lancashire, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,flats,Anne Michelle,United Kingdom
7499,7500,8060,Spot-On-F8R781-Ladies-Pumps-With-Two-Elasticated-Gussets-Navy-UK4-to-8,3.8106,Unbranded,Does not apply,,,,,,,China,,Canvas,,,,,,Does not apply,,,,,,,,,,,"Birmingham, West Midlands, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,flats,Unbranded,United Kingdom
7500,7501,8061,Spot On F8887 F8857 Ladies Laces Flat Smart Black Leopard Pattern,13.0355,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leicester, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,flats,Unbranded,United Kingdom
7501,7502,8063,(US-7) Fabulicious Lip-101-8 Satin Slipper Red EUR 37,70.4961,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamburg, Germany",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Fabulicious,Germany
7502,7503,8065,Damen Spot On F9R818 Schwarz Block Niedriger Absatz Schnürer Smart Formal Schuhe,7.8155,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leicester, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,flats,Unbranded,United Kingdom
7503,7504,8066,F8R0216-Ladies Slipper Pumps-Vamp Twist Design - 3 Colours,12.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stafford, Staffordshire, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,flats,Unbranded,United Kingdom
7504,7505,8067,CLEAROUT 4120126 Womens f80088 Black shoes by spot on Retail,13.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leicester, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,flats,Unbranded,United Kingdom
7505,7506,8068,Womens sale 3483 lace up black leather steel toe shoe by totectors,13.0471,,,,,,,,,,,,,,,,,,Negro,,,,,,,,,,"Leicester, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,flats,Unbranded,United Kingdom
7506,7507,8069,(US-10) Demonia Creeper - 304 Textile Loafers PURPLE EUR 40,69.3738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flats,Unbranded,unknown
7507,7508,8070,(US-9) Demonia Creeper - 304 Textile Loafers PURPLE EUR 39,69.3738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flats,Unbranded,unknown
7508,7509,8071,(US-9) Demonia Grip - 03 Textile Mid Shoes Black EUR 39,69.3738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flats,Demonia,unknown
7509,7510,8073,F8r0125 Spot On Mujeres sin Cordones Borde Metálico Vamp Trabajo,13.0355,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leicester, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,flats,Unbranded,United Kingdom
7510,7511,8074,Me Too Womens True Pinks Black/Tan Jaguar Ballet Flats Size 9.5 (1056954),35.7976,Me Too,Ballet,,,,"Medium (B, M)",,Non-Heeled,,,Leather,,,True Pinks,,,,Black/Tan Jaguar,,,,,,,,,,"Durham, North Carolina, United States",,,0.0,0.0,0.0,0.0,0.0,0.0,New with defects,"“An item that appears new and in excellent condition.  Retail return or display, may show slight signs of wear or small blemishes from having been displayed in store, handled, or tried on.Bottoms have excellent condition.  Insoles have excellent condition.  Uppers have excellent condition.”",flats,Me Too,United States
7511,7512,8075,Stuart Weitzman Womens Almond Toe Flat Loafers Red Textured Size 9,30.508,Stuart Weitzman,Loafers & Moccasins,,,,,Synthetic,,,,Synthetic,,,,,,,Red,,,,No,Slide On,Solid,,,,"Hatboro, Pennsylvania, United States",,,0.0,1.0,0.0,0.0,1.0,0.0,Pre-owned,“No Significant Flaws or Wear”,flats,Stuart Weitzman,United States
7512,7513,8076,Oferta Mujer Negro Alto Brillo Cordones Efecto Informal Zapatos spot on F9842,13.0355,,,,,,,,,,,,,,,,,,Negro,,,,,,,,,,"Kidderminster, Worcestershire, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Unbranded,United Kingdom
7513,7514,8077,Bass Pegasus Women's Chunky Heel Loafer Shoes Sz 7.5 Wide Dark Brown Leather,28.4838,Bass,Loafer,,,,Wide,,,,,,,Round Toe,Bass Pegusus,,,,Brown,,,,No,,,,,,"Matthews, North Carolina, United States",,,0.0,0.0,0.0,0.0,0.0,0.0,Pre-owned,“Good Condition”,flats,Bass,United States
7514,7515,8078,Lifestyle Rochdale Mujer Lazo de Piel sin Cierres Planos Casual Bailarinas,6.5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leicester, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,flats,Unbranded,United Kingdom
7515,7516,8079,Nina Women's   Brynn Orchid Crystal Satin Size 5.5 M,58.29,Nina,Dress Shoes,,,,,,,,,See Description,,,,,,,Orchid Crystal Satin,,,,,,,,,,"United States, United States",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,flats,Nina,United States
7516,7517,8080, $130 DANSKO 41 Clogs Vegan Professional Clogs Womens *EXCELLENT* SZ 10.5-11,85.4514,Dansko,Clog,,Low (3/4 in. to 1 1/2 in.),"Medium (B, M)",M,Vegan,"Work, casual, travel, commute",,,Vegan,,Round Toe,Dansko Professional Clog Vegan,,,,Multicolor,,,,No,,Floral,,Slip On,,"Rockville, Maryland, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,"“Premium model. Sturdy, Durable, sound Wonderful condition.. Very Mild use. Just worn 2 times.  Lovely Floral pattern.  See details & pics below.  by Dansko.”",flats,Dansko,United States
7517,7518,8081,Mujer Dignity por Sandpiper Piedra/Marrón Leather Zapatos sin Cordones Euro 36,13.137,,,,,,,,,,,,,,,,,,Piedra/Marrón,,,,,,,,,,"Leicester, Leicestershire, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Unbranded,United Kingdom
7518,7519,8082,Bernie Mev. Size 39  Flat Shoes Shimmery Tan Gold Woven ,30.508,Bernie Mev,Slip-On,,,,,,,,,,,,,,39,,Gold,,,,,,,Metal,,,"Kihei, Hawaii, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,,flats,Bernie Mev,United States
7519,7520,8083,Spot on f80171 women faux black snake print casual shoes with,10.4139,,,,,,,,,,,,,,,,,,Negro,,,,,,,,,,"Kidderminster, Worcestershire, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Unbranded,United Kingdom
7520,7521,8084,MOZO Womens Forza Black Size 10 (429659),25.4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flats,Unbranded,unknown
7521,7522,8085,Ballerina shoes the small Bombes LEATHER INT SIZE 36 ptites Sport Shoes New N,11.4666,,,,,,,,,,,,,,,,,,,,,,,,,,,,"toulouse, Midi-Pyrénées, France",,,0.0,1.0,1.0,0.0,0.0,0.0,New with box,,flats,Unbranded,France
7522,7523,8086,Sanuk Chiba Quest Knit - Men's Women's Black - Men's 14 / Women's 15,49.8452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flats,Unbranded,unknown
7523,7524,8087,Susan Bennis Warren Edwards Womens Suede Beaded Loafers Red Brown Size 6.5,40.6812,Susan Bennis Warren Edwards,Loafers & Moccasins,,,,,Suede,Casual,,,Suede,,,,,,,Red,,,,No,Slide On,Solid,,,,"Hatboro, Pennsylvania, United States",,,0.0,1.0,0.0,0.0,1.0,0.0,Pre-owned,“No Significant Flaws or Wear”,flats,Susan Bennis Warren Edwards,United States
7524,7525,8089,Damen Spot On Turnschuhe Schuhe mit - Union Jack Detail,3.9295,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kidderminster, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Spot On,United Kingdom
7525,7526,8090,(US-11) Demonia click 08 Textile plateauballerinas red EUR 41,68.2544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flats,Unbranded,unknown
7526,7527,8091,(US-11) Demonia Creeper - 302 Textile Loafers Beige EUR 41,68.2544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flats,Unbranded,unknown
7527,7528,8092,Salvatore Ferragamo Bow Metallic Gold Leather Ballet Balletto Flats Women 9 AA,40.6812,Salvatore Ferragamo,Ballet Flats,,Low (3/4 in. to 1 1/2 in.),"Narrow (AA, N)",AA,Leather,Special Occasion,Italy,,,,,Balletto,,,,Gold,,,,,,Solid,Bow,Slip On,,"Memphis, Tennessee, United States",,,0.0,1.0,0.0,1.0,1.0,0.0,Pre-owned,"“Good condition, but the leather has some scuff marks which has scrapped some of the gold coloring away at the back and front and the outsole has some scratches and scuff marks from normal walk wear. Please look at the pictures for exact condition, as it is part of the description.”",flats,Salvatore Ferragamo,United States
7528,7529,8093,F8R0131 Spot On Damen Schwarze Slipper Fransen Rand Freizeit Formell Flat Schuhe,13.0355,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leicester, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,flats,Unbranded,United Kingdom
7529,7530,8094,"Dr. Scholl’s Comfort Double Air-Pillo Insoles 1 Pair Men 7-13, Women 5-10.",6.9368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flats,Dr. Scholl's,unknown
7530,7531,8096,  SAS Biege Leather Penny Loafers Tripad Comfort Slip On Women 7.5 Narrow,35.5946,SAS,Loafers,Flat,Flat (Under 1 in),Narrow,,Leather,Office Casual Smart Dress,USA,,Leather,,,Penny,,,,Biege,,,,,,Solid,USA,Slip On,,"Memphis, Tennessee, United States",,,0.0,1.0,0.0,1.0,1.0,0.0,Pre-owned,"“Good condition with normal wear of surface scratches and scuff marks. Please see photos for exact details, as it is part of the condition description.”",flats,SAS,United States
7531,7532,8097,Naot Toatoa Beige Gold Metallic Leather Mary Jane Shoes Women Sz 38 EU 7 US,50.8515,Naot,Mary Janes,,,,,Leather,,Israel,,,,,Toatoa,,,,Beige,,,,,,,,Hook & Loop Fasteners,,"Memphis, Tennessee, United States",,,0.0,1.0,0.0,1.0,1.0,0.0,Pre-owned,"“Good condition with light normal wear. Please look at the photos for the exact condition details, as it is part of the item description.”",flats,Naot,United States
7532,7533,8098, DANSKO XP 40 Clogs Snake Embossed Black Leather Professional Clogs *PRIMO* 10,75.2782,Dansko,Clogs,,Low (3/4 in. to 1 1/2 in.),"Medium (B, M)",,Leather,"Work, casual, travel, commute",,,,,,Dansko PRO XP,,,,Black,,,,,,snake,,Slip On,,"Rockville, Maryland, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,“Premium model. Wonderful condition.. Very light use.  See details & pics below.  by Dansko XP.”,flats,Dansko,United States
7533,7534,8099,' Mujer Down To Earth ' Elástico Tira Cruzada Zapatillas - F8R0366,35.4757,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Willenhall, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Down To Earth,United Kingdom
7534,7535,8100,Anne michelle F80200 Nude Mujer Tela Deslizable Bailarinas,13.0355,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,"Kidderminster, Worcestershire, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Anne Michelle,United Kingdom
7535,7536,8101,Spot On Damen Flach Sattel Rand Freizeit Vamp,3.8976,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kidderminster, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Spot On,United Kingdom
7536,7537,8102,Spot On Damen Flacher Absatz - Sattel Rand Mokassin,3.8976,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kidderminster, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Spot On,United Kingdom
7537,7538,8103,(US-9) Demonia Click-07 Textil Synthetik Plateauballerinas schwarz EUR 39,68.2544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flats,Unbranded,unknown
7538,7539,8104,Damen Down To Earth Slip auf Elastisch Gewebe Ballerinas Schuhe F80218,13.0355,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leicester, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,flats,Down To Earth,United Kingdom
7539,7540,8105,F8r0291- las Señoras Spoton Purpurina Estilo Bailarina Zapatos- 2 Colores-,17.0781,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stafford, Staffordshire, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,flats,Unbranded,United Kingdom
7540,7541,8106,Mujer Spot On - Plano Tejido Bailarinas,3.9092,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kidderminster, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Spot On,United Kingdom
7541,7542,8107,TOMMY BAHAMA Womens Brown Leather Suede Slip On Loafers Heels Size 5.5 EU 36 EUC,30.508,Tommy Bahama,Loafers & Moccasins,,Low (3/4 in. to 1 1/2 in.),,,Suede,,,,,,,,,,,Brown,,,,,,Solid,,,,"Penn Laird, Virginia, United States",,,0.0,1.0,0.0,1.0,1.0,0.0,Pre-owned,“Excellent Condition!”,flats,Tommy Bahama,United States
7542,7543,8108,NATURALIZER Womens Brown White Peppered Ballet Flats Shoes Size 8.5 M,25.4214,Naturalizer,Ballet Flats,,Low (3/4 in. to 1 1/2 in.),"Medium (B, M)",,Fabric,,,,,,,,,,,Multi-Color,,,,,,Textured,,,,"Penn Laird, Virginia, United States",,,0.0,1.0,0.0,1.0,1.0,0.0,Pre-owned,“Good Condition!”,flats,Naturalizer,United States
7543,7544,8110,Spot On F8R0016 Fucsia Zapatillas Lona (R40B) Suelo ( Kett ),7.8735,,,,,,,,,,,,,,,,,,Fucsia,,,,,,,,,,"Stafford, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New without box,,flats,Unbranded,United Kingdom
7544,7545,8111,Damen Anne Michelle Tarnfarbe Ballerinas,3.9208,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kidderminster, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Anne Michelle,United Kingdom
7545,7546,8112,Damen Freizeit Balletschuhe Nackt mit Hartzinn Zehenkappe & Studd Detail Größen,24.9603,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stafford, Staffordshire, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,flats,Unbranded,United Kingdom
7546,7547,8113,Damen F00065 PU Sandalen von anne michelle,13.0355,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kidderminster, Worcestershire, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Anne Michelle,United Kingdom
7547,7548,8114,Anthropologie Soludos Frenchie Sneakers 9 Slip On Novelty Shoes Casual Everyday,54.9318,Soludos,Slip-On,,,,M,,,,,,,Round Toe,,,,,Beige,,,,No,,,Novelty,,,"Kenosha, Wisconsin, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,,flats,Soludos,United States
7548,7549,8115,(US-8) Demonia Click-07 Textil Synthetik Plateauballerinas pink EUR 38,68.2544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flats,Unbranded,unknown
7549,7550,8116,(US-8) Demonia Click-02-1 Textil Plateauballerinas schwarz EUR 38,68.2544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flats,Unbranded,unknown
7550,7551,8117,(US-M6) Demonia Creeper-603 Textil Halbschuhe rot EUR 38,68.2544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flats,Demonia,unknown
7551,7552,8118,Damen spot on F80282 Flach Freizeit Slipper Schwarz Pumps Rund Ballerinas,13.0355,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leicester, Leicestershire, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Unbranded,United Kingdom
7552,7553,8119,Josef Seibel Mary Jane Flats Suede Black 9,20.3348,Josef Seibel,Mary Janes,,,"Medium (B, M)",,Suede,,,,Suede,,,,,,,Black,,,,,,,,,,"Michigan City, Indiana, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,,flats,Josef Seibel,India
7553,7554,8120,Savannah F80227 Ladies Navy Floral Print Summer Espadrilles,7.6415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flats,Savannah,unknown
7554,7555,8121,Damen Spot On Flach Spitz Zulaufend Slipper Ballerina,6.5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kidderminster, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Spot On,United Kingdom
7555,7556,8122,C3580 mocassino donna ANTICA CUOIERIA scarpa nero loafer shoe woman,98.5478,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Via Trento, 29 43122 Parma (PR), Italy",,,0.0,1.0,1.0,0.0,1.0,0.0,New with box,,flats,Unbranded,Italy
7556,7557,8123,Down to earth F80210 Damen Magenta Wildleder und Netz Slipper Freizeitschuhe,29.9889,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kidderminster, Worcestershire, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Down To Earth,United Kingdom
7557,7558,8124,Ralph Lauren Collection Women's Round Toe Loafers Suede Black Size 8,38.6657,Ralph Lauren Collection,Loafers & Moccasins,,,,,Suede,,,,Suede,,,,,,,Black,,,,No,,,,,,"Hatboro, Pennsylvania, United States",,,0.0,1.0,0.0,0.0,1.0,0.0,Pre-owned,“No Significant Wear or Flaws”,flats,Ralph Lauren Collection,United States
7558,7559,8126,Spot on F90008 Mujer/ Chica Negro Escuela/Trabajo/Mocasines Informales,19.5634,,,,,,,,,,,,,,,,,,Negro,,,,,,,,,,"Kidderminster, Worcestershire, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Unbranded,United Kingdom
7559,7560,8127,Spot On Damen Freizeit Schuhe Vorne Offen,3.9295,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kidderminster, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Spot On,United Kingdom
7560,7561,8128,(US-7) Funtasma Punk-14 Synthetik Ballerinas schwarz EUR 37,68.2544,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamburg, Germany",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Funtasma,Germany
7561,7562,8129,Damen Schwarz Leder Effekt Slipper Ballerina Stil Schuhe mit Dekorativem Kette,22.1618,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kidderminster, Worcestershire, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Unbranded,United Kingdom
7562,7563,8130,7571U (SAMPLE NOT FOR RESALE WITHOUT BOX) sabot donna UGG shoe woman,99.6672,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Via Trento, 29 43122 Parma (PR), Italy",,,0.0,1.0,1.0,0.0,1.0,0.0,New with box,,flats,Unbranded,Italy
7563,7564,8131,Cole Haan Driving Loafer Air Leather Sneaker Black 7B,20.3348,Cole Haan,Loafers,,Flat (0 to 1/2 in.),"Medium (B, M)",B,Leather,,,,,,,,,7,,Black,,,,,,,,,,"Michigan City, Indiana, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,“has wear on heels”,flats,Cole Haan,India
7564,7565,8133,(US-11) Pin Up Couture Hepburn - 26 Synthetic Half Shoes Black EUR 41,77.2125,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamburg, Germany",,,0.0,0.0,0.0,0.0,0.0,0.0,New with box,,flats,Unbranded,Germany
7565,7566,8134,(US-7) Pin Up Couture Hepburn - 26 Synthetic Half Shoes Black EUR 37,77.2125,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamburg, Germany",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Unbranded,Germany
7566,7567,8135,(US-11) Pin Up Couture Hepburn - 26 Synthetic Loafers Blue Eur 41,77.2125,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamburg, Germany",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Unbranded,Germany
7567,7568,8136,Damen Spot On Turnschuhe Schuhe mit Union Jack Detail,3.9295,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kidderminster, United Kingdom",,,0.0,1.0,0.0,0.0,0.0,0.0,New with box,,flats,Spot On,United Kingdom
7568,7569,8137,Hush puppies women naveen robyn indigo moccasin uk size 7 EU 40,83.5867,,Chaussures Pour Femmes À Enfiler,,,,,,,,,,,,,,,,,,,,,,,,,,"London, United Kingdom",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,flats,Hush Puppies,United Kingdom
